player_id,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,GW 16,GW 17,GW 18,GW 19,GW 20,GW 21,GW 22,GW 23,GW 24,GW 25,GW 26,GW 27,GW 28,GW 29,GW 30,GW 31,GW 32,GW 33,GW 34,GW 35,GW 36,GW 37,GW 38,minutes
706,0.0,0.0,2.6286594693230687,0.0,0.0,0.0,0.0,0.0,3.8768773051404666,3.7734360556435345,4.395268441184328,3.884265635889703,3.9665732104217057,4.121480492862025,4.253488554786166,3.4225160101528074,3.9573523521648517,0.0,0.0,0.0,4.075647403613602,3.953867033691378,0.0,0.0,0.0,0.0,4.710510458775557,4.039949665426134,4.269166436831684,4.184570664058317,3.860380567816638,3.557469334588924,4.6188475953274555,3.8565606380427226,3.9989635600041296,3.953884782310119,4.23001722984,4.35176466486328,86.25
725,2.390892209376337,3.5232942003664274,4.244722440285012,2.93339911251791,3.6831743581231535,4.204234761817359,3.080851919781891,4.425321026921047,4.124972927617067,3.7946487535513724,4.266923516803254,3.452085683118306,4.572547396130009,3.4414394450005,3.744497966449639,3.6687026855699205,3.782778149148011,4.057291046389868,4.782450324850513,4.78315008950154,3.703922559274778,4.744003959204236,3.267803874073723,3.8535014640079472,3.4758751862026784,3.3127007322760096,3.2678266902509985,3.29741938904286,3.8048268934888214,3.682157138011965,3.05690874750046,4.031538581867818,3.0881154222600924,3.59694924083787,3.1947971634648917,4.239470625280606,3.4395805037012823,3.2758929675051114,86.96153846153847
741,5.179805001550179,4.407526774904014,4.830562130182156,4.307836719838448,4.731761497746489,4.649053911013302,4.450127045327604,4.869156779796663,4.198378518214698,4.501588457842563,4.156286431634376,4.83776676640071,4.3194915024726495,4.92431922686449,0.0,3.82945313578725,4.254686439479995,4.071969829261215,4.963041728085196,4.002614932521542,4.499421305778117,4.359671912997405,4.273003823448597,4.054458354790299,4.389900280866915,4.719768206039228,4.28608383482008,4.643711945771545,4.825207412894986,3.7522678479521816,4.373363817064556,4.348869579279301,4.32448157750364,3.9696495385754154,5.18120295687715,4.312128608869944,5.107346686285912,4.141247890841643,93.6
755,0.0,6.631196697960039,5.2072988259673965,3.8671282138678382,4.90946686288988,3.726135449046226,4.0829346257803305,4.468440352685349,3.849358203387557,5.239987434033073,0.0,4.337346018241214,3.7160709538473227,3.0409879923363685,4.566273688381935,3.116780229326139,5.306510948075858,0.0,4.9023131184887605,4.771533805239962,5.444097282042529,4.980885333667132,4.584302510240354,3.2747343783734775,4.54546620055605,5.523115328460461,4.973575109789326,4.615108695009996,5.194186353359184,4.4441610125924536,4.959053783609591,4.461132488334835,4.312540812649475,4.625814608300225,6.6500504625763845,4.338811938679025,5.929302454354881,4.454644991481006,81.5
804,0.0,0.0,3.2732001833729303,3.1626302524133503,2.9923781778474363,0.0,3.344018588808143,2.88390885575854,2.744076497529233,3.866277826218277,3.9435621082633774,0.0,1.8775963569242617,3.362895017764057,0.0,0.0,0.0,0.0,2.730168162966075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.511247901878325,4.008332516878966,3.8083771703406435,3.838088889495856,3.8000746931652873,3.40164283209686,3.262618271625815,4.273125440503283,2.9046186312071236,3.494162038561185,3.1316684413953806,3.579499105631661,84.72727272727273
807,0.0,0.0,0.0,0.0,0.0,0.0,2.3558532508089645,3.1760882234381507,0.0,0.0,0.0,2.3203836146136028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7920283282495038,2.971342113129615,3.4382331691837367,2.9588297050120476,2.956993972241192,2.798436368566989,3.5791253834567005,2.6478599386396646,2.9167674109260275,3.4261348955919875,2.676082304649947,3.026162449533912,77.66666666666667
825,3.1697617470500434,0.0,0.0,2.9344249467325425,0.0,3.8877113845163276,3.6214793207644007,1.937766609216195,3.0269716515546734,3.1522584343378752,3.268135740938274,3.1992793810399762,3.559023883133834,3.152237939968652,3.707647047796372,3.5814432346849188,1.8821124734874832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8176990423459,2.715154322171955,3.2324300896859275,3.8397829309295384,3.0747846611114498,3.2139233677197048,2.831804422546664,3.317066227150874,2.615191070944654,3.0114138734948206,2.6212412221089547,3.8589182437911544,71.0
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074789703119684,4.586779940650935,4.66430417621128,4.172824698959049,4.383817339712014,4.755578441970995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7475076020312414,3.6898275738748776,3.7390390894481804,3.5313561606232517,4.4050482967692925,3.987898012582551,4.030730706116479,3.429608582959695,3.854565853315969,3.935951761364726,3.591509504976451,3.930399285741154,90.0
833,3.89041231564116,3.6946345150076794,3.596563424028348,4.067816475155766,3.900981341217058,3.710429316721038,3.9394128882392456,3.5422329011976665,3.371217315705411,4.30019890126251,4.1669550285811185,4.632808386730576,3.721895881661921,4.1566817996656,0.0,4.283921698883877,3.5089914731709104,5.3133776796972,4.18172020155468,4.478244090325341,3.94140866285779,4.039598402373743,5.461309674199006,5.0841422684555715,5.619033128262674,3.3616218445499135,4.092978807878879,5.2349345050621245,0.0,4.683964263339702,3.6689736805808124,4.630138866560821,4.56993007871657,4.133169711953931,3.4469970358353836,3.7303745444223972,3.6910667660897727,4.232220972601434,97.2
843,0.0,0.0,0.0,3.3542558615190807,2.106163179907745,3.656052405035143,2.939864476443195,0.0,0.0,0.0,0.0,2.9947895190197857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890638736488865,2.6432194642959512,3.4085208211565545,2.948785156498889,2.85671672585702,2.8877129128585857,2.8859547292022816,2.546881437582934,3.5868831090025894,2.7576619447642146,3.0274928155903695,2.848097114769867,2.9353507801338363,3.116087928236919,73.0
885,0.0,5.775116535756689,2.981318046619362,3.5257016370429346,0.0,0.0,2.4345805296090712,3.8964027749457757,2.4672491925337026,3.405504244009887,3.3326170402848696,2.8566337146292446,2.7917714939627416,2.8913760898815433,2.7541938268714077,2.9126716890371775,2.6987469492037457,3.2043766380475276,2.8739777850033983,3.328715826379257,2.737521340839145,2.6916343069360478,2.8695493777483487,3.0874328860729428,2.650496339477449,2.840011794488863,2.4361686183399773,2.2911676214399423,2.9577986906183087,2.7070274149016167,2.485127737369409,2.6287242874282697,2.6461918675366003,2.6332293229888193,2.8928074883092774,2.5750346388644694,2.6735702719558803,2.4457816532041283,89.16666666666667
